date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2022-01-12,1.8,-0.07,-0.99,-3.8,,-9,92,72.1,75,58,-1.6,-4.6,-5.8,-10,34,18.17,20,6,45,24,101.65,101.37,101.36,101.06,99.5,99.22,99.21,98.91,24100,23500,21700,19300,2.6,2.3,2.3,2,19,0,0,0,0,0,0,0,0,07:50:00,1641991800,7.83,17:04:00,1642025040,17.07,9.23,1,1,1,2,-4,-4,,,,,,8,8,8,8,,,,
2022-01-11,-3.9,-13.69,-12.5,-21.1,,-31,83,68,71.5,60,-10.2,-18.4,-18.1,-25.9,29,14.46,16,3,42,20,103.67,103.02,102.64,101.62,101.4,100.77,100.42,99.43,24100,21300,16900,9700,3,2.4,2.5,2.1,30.5,0,0,0,0,0.2,0,0.2,0,07:51:00,1641905460,7.85,17:03:00,1641938580,17.05,9.2,1,1,-7,-7,-6,-6,,,,,,8,5.7,4.5,1,,,,
2022-01-10,-7.1,-9.93,-12.8,-18.5,,-27,76,63.4,64,52,-11.4,-15.7,-16.9,-22.3,44,31.88,33,22,62,28,103.1,102.35,102.58,102.06,100.87,100.16,100.37,99.87,24100,23179.2,13050,2000,2.3,2.1,2.1,2,30.8,0,0,0,0,0.2,0,0.2,0,07:51:00,1641819060,7.85,17:01:00,1641852060,17.02,9.17,1,1,-8,-8,-18,-18,,,,,,7,3.4,4,1,,,,
2022-01-09,3.6,-0.54,-2.15,-7.9,,-17,100,76.1,74.5,49,2.5,-4.5,-5.8,-14.1,51,29.83,32.5,14,64,27,102.25,101.51,101.65,101.05,100.08,99.37,99.5,98.92,24100,20195.8,14050,4000,2.5,2,2,1.6,20.1,0,0,0,0,0,0,0,0,07:51:00,1641732660,7.85,17:00:00,1641765600,17,9.15,1,1,3,4,-10,-10,,,,,,8,7.1,5.5,3,,,,
2022-01-08,0.6,-6.93,-7.2,-15,,-21,78,67.2,66.5,55,-4.5,-12.2,-11.7,-18.8,24,11.62,13.5,3,39,17,103.51,102.91,102.69,101.87,101.28,100.7,100.49,99.71,24100,24100,24100,24100,3,2.6,2.6,2.2,25.2,0,0,0,0,0,0,0,0,07:52:00,1641646320,7.87,16:59:00,1641679140,16.98,9.12,1,2,-4,-4,-4,-3,,,,,,8,4.4,4,0,,,,
2022-01-07,-5.4,-9.13,-8.75,-12.1,,-20,84,68.4,67.5,51,-8.3,-14.1,-12.1,-15.8,38,22.67,25.5,13,52,31,103,101.93,102.08,101.16,100.78,99.74,99.89,99.01,24100,23166.7,16900,9700,2.4,2.1,2.1,1.8,26.8,0,0,0,0,0,0,0,0,07:52:00,1641559920,7.87,16:58:00,1641592680,16.97,9.1,1,1,-7,-7,-13,-13,,,,,,8,3.4,4,0,,,,
2022-01-06,0,-4.93,-3.55,-7.1,,-15,80,69,65,50,-7.2,-9.8,-11.6,-15.9,31,22.29,21,11,48,24,101.29,101.14,100.96,100.63,99.13,98.98,98.81,98.5,24100,22966.7,16900,9700,2.1,2,2,1.8,21.6,0,0,0,0,0,0,0,0,07:52:00,1641473520,7.87,16:57:00,1641506220,16.95,9.08,,,-3,-3,-10,-9,,,,,,8,6.5,5.5,3,,,,
2022-01-05,4.1,1.01,-0.85,-5.8,,-14,93,73.3,77.5,62,0.9,-3.3,-5.2,-11.3,51,26.46,30,9,68,23,100.96,100.22,100.38,99.8,98.83,98.11,98.26,97.7,24100,20633.3,16900,9700,2.7,2.2,2.4,2,18.9,0,0,0,0,0.8,0.8,0,1,07:52:00,1641387120,7.87,16:56:00,1641419760,16.93,9.07,,,2,2,-7,-6,,,,,,8,7.5,6,4,,,,
2022-01-04,2.5,-2.17,-2.65,-7.8,,-13,79,69.8,64,49,-3.1,-7.1,-7.5,-12,19,12.58,12,5,33,24,102.49,102.06,101.81,101.13,100.29,99.89,99.64,98.99,24100,24100,24100,24100,2.9,2.5,2.5,2.2,20.6,0,0,0,0,0,0,0,,07:52:00,1641300720,7.87,16:55:00,1641333300,16.92,9.05,1,1,1,1,-1,-1,,,,,,8,5.4,4,0,,,,
2022-01-03,-6.6,-10.15,-10.85,-15.1,,-22,72,63.2,59.5,47,-11.9,-16,-15.4,-18.9,17,9.75,10,3,,,102.93,102.72,102.69,102.45,100.71,100.51,100.48,100.25,24100,24100,24100,24100,3.2,2.6,2.6,2.1,28.9,0,0,0,0,0,0,0,5,07:52:00,1641214320,7.87,16:54:00,1641246840,16.9,9.03,1,1,-6,-5,-10,-7,,,,,,8,2.5,4,0,,,,
2022-01-02,-2.9,-6.95,-7.6,-12.3,,-18,88,74.6,75,62,-4.8,-10.8,-9.9,-15,41,23.54,26,11,52,36,102.41,101.57,101.66,100.9,100.21,99.41,99.49,98.77,24100,18425,12450,800,2.1,1.9,1.8,1.5,25.6,0,0,0,0,1.4,0,2.6,3,07:52:00,1641127920,7.87,16:53:00,1641160380,16.88,9.02,1,1,-4,-4,-13,-12,,,,,,8,5.5,4.5,1,,,,
2022-01-01,4.5,1.92,0.64,-3.2,,-9,100,92.9,89,78,4.5,0.9,0,-4.4,31,20.17,18,5,46,35,100.98,100.78,100.74,100.49,98.85,98.67,98.62,98.39,24100,9533.3,12250,400,2.6,2,2,1.5,17.4,0,0,0,0,2.4,0.2,2.8,3,07:52:00,1641041520,7.87,16:53:00,1641073980,16.88,9.02,1,1,4,4,-5,-5,,,,,,8,7.7,7,6,,,,
2021-12-31,6.7,4.08,4.3,1.9,,,100,92.2,89,78,4.8,2.9,2.5,0.3,13,7.96,6.5,0,,,101.25,101.04,101.01,100.77,99.12,98.92,98.89,98.66,24100,11579.2,13250,2400,2.2,2,1.9,1.6,13.7,0,0,0,0,0,0,0,,07:52:00,1640955120,7.87,16:52:00,1640987520,16.87,9,1,1,6,6,2,3,,,,,,8,7.1,6,4,,,,
2021-12-30,2.2,1.35,1.1,0,,,96,83,85,74,0.6,-1.3,-0.9,-2.5,18,8.67,11,4,,,101.54,101.36,101.4,101.26,99.4,99.23,99.26,99.13,24100,23766.7,20100,16100,2.5,2.1,2.1,1.7,16.9,0,0,0,0,0,0,0,,07:52:00,1640868720,7.87,16:51:00,1640901060,16.85,8.98,1,1,2,2,-3,-2,,,,,,8,7.3,6.5,5,,,,
2021-12-29,2.2,1.05,0.95,-0.3,,-4,100,93.7,90.5,81,2.2,0.1,0,-2.1,14,9.08,9.5,5,,,101.36,101.16,101.11,100.86,99.22,99.03,98.98,98.73,24100,15916.7,14050,4000,2.6,2.1,2,1.5,17.1,0,0,0,0,0.2,0.2,0,1,07:52:00,1640782320,7.87,16:50:00,1640814600,16.83,8.97,1,1,2,2,-1,1,,,,,,8,7.9,7,6,,,,
2021-12-28,2.3,0.9,0.84,-0.6,,-6,100,76.7,81.5,63,0.7,-2.9,-2.2,-5.1,35,16.38,19.5,4,57,26,101.27,100.98,100.91,100.56,99.14,98.85,98.78,98.43,24100,21129.2,14050,4000,2.5,1.8,2,1.6,17.2,0,0,0,0,0.2,0,0.2,2,07:51:00,1640695860,7.85,16:49:00,1640728140,16.82,8.97,1,1,1,2,0,1,,,,,,8,7.2,6,4,,,,
2021-12-27,0.1,-2.99,-3.05,-6.2,,-12,100,91.5,86,72,0.1,-4.2,-5.1,-10.3,30,15.08,17,4,48,9,102.31,101.29,101.37,100.43,100.14,99.14,99.22,98.3,24100,9229.2,12450,800,2.2,1.6,1.8,1.3,21.1,0,0,0,0,3.6,0,4.6,4,07:51:00,1640609460,7.85,16:49:00,1640641740,16.82,8.97,,,0,0,-1,0,,,,,,8,6.3,4.5,1,,,,
2021-12-26,3.2,0.68,-1.14,-5.5,,-11,84,74.5,72.5,61,-0.5,-3.4,-4.8,-9,28,18,19.5,11,37,30,102.39,101.79,101.76,101.13,100.22,99.65,99.62,99.01,24100,24100,24100,24100,1.8,1.7,1.6,1.5,19.1,0,0,0,0,0,0,0,,07:51:00,1640523060,7.85,16:48:00,1640555280,16.8,8.95,1,1,3,3,-6,-6,,,,,,8,6.5,4,0,,,,
2021-12-25,7,3.94,4.65,2.3,,,100,93.8,87.5,75,6.2,3,2.8,-0.5,31,13.12,17.5,4,48,34,101.02,100.16,100.38,99.73,98.9,98.06,98.26,97.63,24100,14362.5,12650,1200,2.5,1.9,2,1.4,13.3,0,0,0,0,3.6,3.6,0,0,07:51:00,1640436660,7.85,16:47:00,1640468820,16.78,8.93,1,1,6,6,-2,-1,,,,,,8,7.6,7,6,,,,
2021-12-24,2.8,1.23,1.09,-0.6,,-4,100,96,93.5,87,2.6,0.7,1,-0.6,19,11.62,12,5,32,9,101.56,101.14,100.92,100.29,99.42,99,98.8,98.18,16100,11037.5,10050,4000,2.3,2.1,2.1,1.9,16.9,0,0,0,0,0.2,0,0.4,5,07:50:00,1640350200,7.83,16:47:00,1640382420,16.78,8.95,1,1,4,4,4,5,,,,,,8,7.8,7,6,,,,
2021-12-23,-0.5,-3.1,-3.55,-6.6,,-10,100,74.6,76,52,-0.7,-7.2,-5.6,-10.5,18,10.67,9,0,33,15,102.29,101.87,101.8,101.3,100.11,99.7,99.63,99.15,24100,18220.8,12650,1200,2.8,2.1,2.3,1.8,21.6,0,0,0,0,4.4,0,5.4,1,07:50:00,1640263800,7.83,16:46:00,1640295960,16.77,8.93,1,1,-1,-1,0,0,,,,,,8,6.6,4.5,1,,,,
2021-12-22,3.5,-1.6,-0.29,-4.1,,-11,82,70.6,72.5,63,-1,-6.3,-4.8,-8.7,52,29.54,34,16,69,29,101.79,100.82,100.84,99.89,99.63,98.69,98.71,97.79,24100,20100,16100,8100,2.3,1.9,2,1.7,18.3,0,0,0,0,0.6,0,0.6,1,07:49:00,1640177340,7.82,16:46:00,1640209560,16.77,8.95,1,1,-1,-1,-9,-9,,,,,,8,7,5,2,,,,
2021-12-21,3.4,1.21,1.1,-1.2,,-4,78,69.2,65.5,53,-1.6,-3.9,-4.5,-7.4,21,12.83,13.5,6,35,19,101.91,101.27,100.95,99.98,99.76,99.13,98.82,97.88,24100,24100,24100,24100,2.4,2.2,2.2,2,16.9,0,0,0,0,0,0,0,1,07:49:00,1640090940,7.82,16:45:00,1640123100,16.75,8.93,1,1,2,2,-3,-3,,,,,,8,6.5,5,2,,,,
2021-12-20,3.7,-0.6,-2.04,-7.8,,-10,89,73.4,75.5,62,-1.8,-4.8,-5.7,-9.6,28,16.67,16.5,5,46,22,102.68,102.05,102.14,101.61,100.49,99.89,99.98,99.47,24100,24100,24100,24100,3.3,2.5,2.7,2.1,20,0,0,0,0,0,0,0,4,07:48:00,1640004480,7.8,16:45:00,1640036700,16.75,8.95,1,1,3,3,-4,-2,,,,,,8,6.7,4.5,1,,,,
2021-12-19,-2.5,-4.69,-4.65,-6.8,,-11,84,76.7,75.5,67,-5.4,-8.2,-7.7,-9.9,23,12.5,11.5,0,32,36,102.86,102.59,102.4,101.95,100.66,100.41,100.23,99.79,24100,24100,24100,24100,2.8,2,2.2,1.7,22.6,0,0,0,0,0,0,0,8,07:48:00,1639918080,7.8,16:44:00,1639950240,16.73,8.93,1,1,-2,-1,-8,-7,,,,,,8,3.2,4,0,,,,
2021-12-18,0.3,-1.5,-1.55,-3.4,,-10,100,86.8,84.5,69,-1,-3.5,-3.5,-6.1,26,17.54,15.5,5,40,1,102.47,101.82,101.89,101.3,100.32,99.67,99.74,99.16,24100,12595.8,12450,800,1.9,1.7,1.7,1.5,19.6,0,0,0,0,8.2,0,9,0,07:47:00,1639831620,7.78,16:44:00,1639863840,16.73,8.95,,,0,0,-7,-7,,,,,,8,7,5,2,,,,
2021-12-17,5.2,2.21,2.4,-0.4,,-5,70,62.1,59.5,49,-2.3,-4.4,-4.3,-6.4,34,21.29,22,10,53,26,102.58,102.09,101.91,101.23,100.42,99.95,99.77,99.13,24100,24100,24100,24100,2,1.7,1.8,1.5,15.6,0,0,0,0,0,0,0,,07:47:00,1639745220,7.78,16:43:00,1639777380,16.72,8.93,1,1,5,5,-4,-2,,,,,,8,4.1,4.5,1,,,,
2021-12-16,17.1,12.88,10.35,3.6,,,78,58.6,58,38,11.9,4.7,4.8,-2.2,55,35.46,33.5,12,94,22,101.26,100.63,100.72,100.18,99.16,98.55,98.64,98.12,24100,24100,24100,24100,3.8,2.5,3,2.1,7.7,0,5.3,3.4,0.4,0,0,0,,07:46:00,1639658760,7.77,16:43:00,1639690980,16.72,8.95,1,1,16,16,-2,-1,,,,,,8,5.1,4,0,,,,
2021-12-15,12.9,6,8.25,3.6,,,87,75,67.5,48,4.6,1.8,1.5,-1.6,25,14.46,17,9,38,11,103.3,102.29,102.31,101.32,101.14,100.15,100.18,99.22,24100,23900,21700,19300,2.3,1.9,2,1.6,9.8,0,3.2,1.2,0,0.6,0.6,0,,07:45:00,1639572300,7.75,16:43:00,1639604580,16.72,8.97,,,10,10,10,10,,,,,,8,7.6,6.5,5,,,,
2021-12-14,6.8,3.11,3.75,0.7,,,88,76.2,72,56,0.2,-0.8,-1.2,-2.5,19,10.75,11,3,44,11,103.62,103.41,103.19,102.75,101.45,101.25,101.03,100.61,24100,24100,24100,24100,2.9,1.8,2.1,1.4,14.2,0,0,0,0,0,0,0,,07:44:00,1639485840,7.73,16:43:00,1639518180,16.72,8.98,1,1,6,6,1,1,,,,,,7,3.9,3.5,0,,,,
2021-12-13,9.3,5.22,5.85,2.4,,,75,61,61,47,-0.1,-1.8,-1.6,-3.2,34,19.29,22,10,46,25,102.64,102.09,102.22,101.81,100.5,99.96,100.1,99.69,24100,24100,24100,24100,2.2,2,2,1.8,12.2,0,0.8,0,0,0,0,0,,07:44:00,1639399440,7.73,16:43:00,1639431780,16.72,8.98,1,1,7,7,-1,2,,,,,,7,2.9,3.5,0,,,,
2021-12-12,6.9,3.44,3.1,-0.7,,-5,79,62.4,62,45,-2.2,-3.3,-3.4,-4.5,43,25.04,26.5,10,60,23,101.86,101.67,101.51,101.15,99.73,99.54,99.39,99.05,24100,24100,24100,24100,1.9,1.8,1.8,1.7,14.9,0,0,0,0,0,0,0,,07:43:00,1639312980,7.72,16:42:00,1639345320,16.7,8.98,1,1,5,5,2,2,,,,,,5,1.2,2.5,0,,,,
2021-12-11,17.9,7.75,9.5,1.1,,,100,81,74,48,13.2,4.4,4.4,-4.4,67,32.04,38.5,10,96,26,101.06,99.68,99.79,98.53,98.96,97.6,97.73,96.5,24100,17604.2,13650,3200,2.9,1.9,2.2,1.5,8.5,0,4.5,2.5,0,21.6,21.6,0,,07:42:00,1639226520,7.7,16:42:00,1639258920,16.7,9,1,1,15,15,-1,-1,,,,,,8,6.5,6,4,,,,
2021-12-10,5.6,3.07,3.2,0.8,,,88,82.5,83.5,79,2.5,0.4,0.6,-1.4,15,6.88,7.5,0,31,10,101.63,101.4,101.25,100.87,99.5,99.26,99.13,98.76,24100,19700,20100,16100,3.1,2.4,2.5,1.9,14.8,0,0,0,0,0,0,0,2,07:41:00,1639140060,7.68,16:42:00,1639172520,16.7,9.02,1,1,6,7,3,6,,,,,,8,7.2,5.5,3,,,,
2021-12-09,0.7,-2.7,-2.29,-5.3,,-12,100,77.7,78.5,57,0.3,-6.2,-5.4,-11.1,24,14.29,15.5,7,37,13,102.39,101.93,101.8,101.21,100.21,99.77,99.64,99.07,24100,19612.5,12450,800,2.5,2.3,2.2,2,20.3,0,0,0,0,1.8,0,1.8,2,07:40:00,1639053600,7.67,16:42:00,1639086120,16.7,9.03,1,1,0,0,1,1,,,,,,8,6.8,4.5,1,,,,
2021-12-08,-1,-4.44,-3.8,-6.6,,-12,94,83,78.5,63,-2.9,-6.9,-7.3,-11.7,23,9.17,11.5,0,35,28,102.03,101.66,101.67,101.31,99.86,99.5,99.51,99.15,24100,13795.8,13050,2000,3.2,2.7,2.6,2.1,21.8,0,0,0,0,2.2,0,2.6,1,07:39:00,1638967140,7.65,16:42:00,1638999720,16.7,9.05,1,1,-3,-3,-8,-7,,,,,,8,6.5,4.5,1,,,,
2021-12-07,-1.6,-3.94,-4.4,-7.2,,-12,86,70.6,72.5,59,-4.6,-8.6,-7.9,-11.2,30,18.71,16.5,3,42,27,102.26,102.06,101.89,101.51,100.09,99.9,99.73,99.37,24100,21958.3,14450,4800,2.1,1.8,1.8,1.6,22.4,0,0,0,0,0.2,0,0.2,0,07:38:00,1638880680,7.63,16:42:00,1638913320,16.7,9.07,1,1,-1,-1,-9,-6,,,,,,8,6,4.5,1,,,,
2021-12-06,11.2,4.4,4.39,-2.4,,-9,100,84.2,78.5,57,11,1.8,1.9,-7.2,61,30.5,37.5,14,84,26,101.4,100.29,100.56,99.71,99.27,98.19,98.45,97.63,24100,17487.5,15250,6400,2.7,2,2.1,1.6,13.6,0,0,0,0,2,1.4,0.6,0,07:37:00,1638794220,7.62,16:42:00,1638826920,16.7,9.08,1,1,4,10,-5,-4,,,,,,8,6.8,5,2,,,,
2021-12-05,4.1,0.44,0.14,-3.8,,-6,100,78,77.5,55,3.5,-3.1,-1.5,-6.5,29,15.46,16.5,4,55,10,102.72,102.05,101.64,100.57,100.56,99.9,99.51,98.46,24100,18216.7,12850,1600,2,1.9,1.8,1.7,17.9,0,0,0,0,17.6,15.6,2.4,1,07:36:00,1638707760,7.6,16:43:00,1638740580,16.72,9.12,1,1,0,0,3,3,,,,,,8,7.2,6,4,,,,
2021-12-04,5.2,1.67,2.25,-0.7,,-5,82,64.9,66,50,-0.8,-4.4,-3.7,-6.6,36,19.92,19.5,3,59,28,102.31,101.84,101.94,101.57,100.16,99.7,99.8,99.43,24100,24100,24100,24100,2.2,2,2,1.9,15.8,0,0,0,0,0,0,0,,07:35:00,1638621300,7.58,16:43:00,1638654180,16.72,9.13,1,1,3,3,-3,-2,,,,,,8,6.7,5.5,3,,,,
2021-12-03,1.5,0.5,0.45,-0.6,,-7,68,60.4,61,54,-5.3,-6.3,-6.5,-7.6,40,19.46,22,4,53,30,101.93,101.76,101.62,101.32,99.78,99.61,99.49,99.2,24100,24100,24100,24100,2.3,2,2,1.7,17.6,0,0,0,0,0,0,0,,07:34:00,1638534840,7.57,16:43:00,1638567780,16.72,9.15,1,1,2,2,-4,-3,,,,,,8,7.5,7.5,7,,,,
2021-12-02,10.5,6.07,5.9,1.3,,,96,77.2,75.5,55,6.6,2.2,1.1,-4.4,47,32.04,30,13,67,30,101.24,100.25,100.44,99.64,99.13,98.15,98.34,97.56,24100,20762.5,15250,6400,2.6,2.1,2.1,1.6,12.1,0,0.9,0,0,1,1,0,,07:33:00,1638448380,7.55,16:43:00,1638481380,16.72,9.17,1,1,9,9,-3,5,,,,,,8,7.1,5.5,3,,,,
2021-12-01,5,2.97,2.1,-0.8,,-5,79,69.5,66,53,1.4,-2.2,-1.4,-4.3,25,15.42,17.5,10,39,27,102,101.58,101.37,100.73,99.86,99.44,99.24,98.62,24100,24100,24100,24100,2.4,2,2,1.7,15.9,0,0,0,0,0,0,0,2,07:32:00,1638361920,7.53,16:44:00,1638395040,16.73,9.2,1,1,5,5,4,5,,,,,,8,7,5,2,,,,
2021-11-30,2.8,-0.1,-1.1,-5,,-7,100,87.2,88.5,77,0.3,-2,-3.1,-6.5,30,10.04,15,0,44,28,101.45,101.16,101.19,100.93,99.3,99.02,99.05,98.8,24100,15929.2,13250,2400,3.4,2.6,2.5,1.7,19.1,0,0,0,0,2.2,0.4,1.8,8,07:31:00,1638275460,7.52,16:44:00,1638308640,16.73,9.22,1,1,3,3,0,0,,,,,,8,6.9,6,4,,,,
2021-11-29,0.4,-2.72,-3.84,-8.1,,-13,100,84.1,84,68,-2,-5.1,-5.2,-8.4,16,7.62,8,0,,,101.77,101.58,101.55,101.34,99.61,99.43,99.4,99.19,24100,22833.3,16900,9700,2.6,2.3,2.3,2,21.8,0,0,0,0,0.4,0,0.4,10,07:30:00,1638189000,7.5,16:44:00,1638222240,16.73,9.23,1,1,1,1,-3,-2,,,,,,8,5,4.5,1,,,,
2021-11-28,-1,-1.86,-2.45,-3.9,,-7,100,94,88,76,-1.4,-2.7,-3.2,-5,12,9.33,7.5,3,,,101.28,100.96,101.01,100.75,99.13,98.82,98.88,98.62,24100,9954.2,12850,1600,2.9,2.6,2.4,1.8,20.4,0,0,0,0,11,0,11,1,07:29:00,1638102540,7.48,16:45:00,1638135900,16.75,9.27,,,1,1,-5,-5,,,,,,8,7.8,6.5,5,,,,
2021-11-27,1.4,-1.22,-1,-3.4,,-9,74,65.4,62,50,-5.4,-7,-7,-8.6,25,12.88,12.5,0,39,30,101.67,101.44,101.4,101.14,99.52,99.3,99.26,99,24100,23300,18500,12900,2,1.8,1.8,1.5,19,0,0,0,0,0.2,0,0.2,,07:28:00,1638016080,7.47,16:45:00,1638049500,16.75,9.28,1,1,1,1,-3,-3,,,,,,8,6.8,5,2,,,,
2021-11-26,3.6,-0.51,0.6,-2.4,,-10,80,69.5,71,62,0.3,-5.5,-4,-8.4,44,31.25,31.5,19,64,32,101.42,101.06,101.06,100.7,99.27,98.93,98.93,98.59,24100,23900,21700,19300,1.7,1.5,1.4,1.2,17.4,0,0,0,0,0,0,0,0,07:26:00,1637929560,7.43,16:46:00,1637963160,16.77,9.33,1,1,0,0,-6,-5,,,,,,8,6.8,6,4,,,,
2021-11-25,7.5,6.15,5.55,3.6,,,100,92.1,81.5,63,7,4.9,3.7,0.4,25,13.67,16,7,40,28,101.77,101.24,101.23,100.69,99.65,99.12,99.12,98.59,24100,12158.3,15250,6400,2.1,1.8,1.8,1.4,12.4,0,0.6,0,0,5.8,5.8,0,,07:25:00,1637843100,7.42,16:46:00,1637876760,16.77,9.35,,,7,7,0,1,,,,,,8,8,7.5,7,,,,
2021-11-24,8.7,3.84,2.95,-2.8,,-6,77,65.5,64.5,52,1.9,-2.1,-2.8,-7.5,17,11.5,10.5,4,28,16,102.43,102.21,102.13,101.83,100.27,100.06,99.99,99.71,24100,24100,24100,24100,2.5,2.1,2,1.5,15.1,0,0,0,0,0.6,0.6,0,,07:24:00,1637756640,7.4,16:47:00,1637790420,16.78,9.38,2,2,8,8,3,3,,,,,,8,5.2,4,0,,,,
2021-11-23,3.9,-0.56,-0.25,-4.4,,-8,87,69.2,66,45,-4.3,-5.9,-6.7,-9,21,12.71,13.5,6,40,27,102.36,102.08,101.99,101.61,100.19,99.92,99.83,99.46,24100,24100,24100,24100,2.1,1.9,1.9,1.7,18.2,0,0,0,0,0,0,0,,07:23:00,1637670180,7.38,16:48:00,1637704080,16.8,9.42,1,1,3,3,-5,-4,,,,,,7,2.7,3.5,0,,,,
2021-11-22,3.8,-0.14,0.44,-2.9,,-8,86,68.9,70,54,1.6,-5.3,-2.8,-7.2,44,26.71,29,14,63,31,101.65,101.37,101.17,100.7,99.5,99.23,99.05,98.6,24100,24100,24100,24100,1.9,1.6,1.6,1.4,17.6,0,0,0,0,0,0,0,,07:21:00,1637583660,7.35,16:48:00,1637617680,16.8,9.45,1,1,3,3,-5,-4,,,,,,8,3.6,4,0,,,,
2021-11-21,8,4.9,4.55,1.1,,,100,84.3,83.5,67,5.5,2.4,2.6,-0.2,39,13.71,19.5,0,69,29,102.33,101.59,101.48,100.62,100.19,99.46,99.36,98.52,24100,20150,14450,4800,2.3,1.9,1.8,1.4,13.4,0,0,0,0,5,5,0,,07:20:00,1637497200,7.33,16:49:00,1637531340,16.82,9.48,1,1,7,7,-3,-2,,,,,,8,6.2,4,0,,,,
2021-11-20,5.9,3.97,3.1,0.3,,,76,65.2,66,56,0.8,-2,-1.8,-4.3,24,11.33,14,4,36,20,103.15,102.67,102.73,102.3,100.99,100.52,100.58,100.16,24100,23900,21700,19300,2.1,1.8,1.8,1.5,14.9,0,0,0,0,0,0,0,,07:19:00,1637410740,7.32,16:50:00,1637445000,16.83,9.52,1,1,6,6,-1,-1,,,,,,8,7.4,5.5,3,,,,
2021-11-19,6.1,2.74,2.75,-0.6,,,80,67.8,60,40,-0.7,-3,-3.9,-7,35,21.67,21.5,8,46,25,103.15,102.64,102.49,101.84,100.99,100.49,100.35,99.71,24100,24100,24100,24100,2,1.6,1.6,1.3,15.2,0,0,0,0,0,0,0,,07:18:00,1637324280,7.3,16:51:00,1637358660,16.85,9.55,1,1,6,6,-2,-1,,,,,,8,4.5,4.5,1,,,,
2021-11-18,15.1,6.52,8.1,1.1,,,94,69.8,74,54,14.1,1.3,5,-4,38,27.58,28,18,59,28,101.86,101.36,101.33,100.81,99.73,99.26,99.23,98.73,24100,24100,24100,24100,2.9,1.8,2.1,1.4,9.9,0,3.1,1.1,0,0.2,0.2,0,,07:16:00,1637237760,7.27,16:51:00,1637272260,16.85,9.58,1,1,6,6,0,0,,,,,,8,7.6,7.5,7,,,,
2021-11-17,16.9,9.15,9.6,2.3,,,99,82,84,69,13.9,6.2,5.7,-2.6,35,16.17,20.5,6,61,22,102.13,101.36,101.47,100.81,99.99,99.25,99.36,98.73,24100,21766.7,16900,9700,3.2,2.2,2.5,1.7,8.4,0,4.6,2.6,0,0.6,0.6,0,,07:15:00,1637151300,7.25,16:52:00,1637185920,16.87,9.62,1,1,14,14,5,9,,,,,,8,7.8,6,4,,,,
2021-11-16,5.9,2.95,2.5,-0.9,,-4,96,73.8,76,56,0.7,-1.5,-1.6,-3.9,33,15.33,18.5,4,43,27,102.19,101.98,101.92,101.64,100.05,99.84,99.78,99.51,24100,24100,24100,24100,2.1,1.7,1.8,1.4,15.5,0,0,0,0,0,0,0,,07:14:00,1637064840,7.23,16:53:00,1637099580,16.88,9.65,1,1,6,6,-1,1,,,,,,8,5.2,4.5,1,,,,
2021-11-15,5.8,2.37,2.8,-0.2,,,100,82.7,78,56,1.4,-0.5,-0.9,-3.3,31,17.83,20,9,42,29,101.66,101.14,101.04,100.42,99.53,99.01,98.92,98.31,24100,22433.3,16900,9700,2,1.5,1.6,1.2,15.2,0,0,0,0,0.4,0.2,0.2,,07:13:00,1636978380,7.22,16:54:00,1637013240,16.9,9.68,1,1,5,5,-2,0,,,,,,8,5.7,5,2,,,,
2021-11-14,4.8,2.57,2.9,1,,,100,89.8,84,68,1.9,1,0.6,-0.7,25,11.71,12.5,0,39,26,100.99,100.72,100.68,100.37,98.87,98.6,98.57,98.26,24100,16766.7,16100,8100,1.6,1.3,1.4,1.1,15.1,0,0,0,0,8.2,6.8,1.4,,07:11:00,1636891860,7.18,16:55:00,1636926900,16.92,9.73,1,1,5,5,1,2,,,,,,8,7.7,7,6,,,,
